,id,name,producer,nation,local1,varieties1,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
14379,160198,Torremoron,Bodegas Torremoron,Spain,Ribera del Duero,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2012,750
14380,160199,Vizcarra Roble,Bodegas Vizcarra,Spain,Ribera del Duero,Tempranillo,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2011,750
14381,160205,Enrico Serafino Barbera d'Alba,Enrico Serafino,Italy,Piemonte,Barbera,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,0,2011,750
14382,160206,Enrico Serafino  Pardune Barbera d'Alba Superiore,Enrico Serafino,Italy,Piemonte,Barbera,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,0,2007,750
14383,160207,Enrico Serafino Diauleri Nebbiolo d'Alba,Enrico Serafino,Italy,Piemonte,Nebbiolo,Red,Table,13.5,14~16,SWEET1,ACIDITY3,BODY3,TANNIN4,0,2009,750
14396,160241,Pira Langhe Nebbiolo,Azienda Agricola Pira Luigi,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2011,750
14399,160247,EOS Petite Sirah,EOS Estates,USA,California,Petite Sirah,Red,Table,14.3,16~18,SWEET1,ACIDITY3,BODY5,TANNIN3,75000,2017,750
14400,160252,Le Chat Vin de Pays des Cotes Catalanes,Jean Pla Selection,France,Southern France,Grenache,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2010,750
14401,160254,"Domaine des Espiers, Gigondas",Domaine des Espiers,France,Rhone,Grenache,Red,Table,14.5,15~16,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2017,750
14426,160308,Chateau de Saint Cosme Gigondas,Chateau de Saint Cosme,France,Rhone,Grenache,Red,Table,14.5,15~17,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2006,750
14428,160311,Pago de Cirsus Oak Aged,Pago de Cirsus,Spain,Navarra,Tempranillo,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2012,750
14429,160316,Juan Gil 18 Meses,Bodegas Hijos de Juan Gil,Spain,Jumilla,Monastrell,Red,Table,15.5,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2012,750
14442,160340,Massena The Moonlight Run,Massena Vineyards,Australia,South Australia,Grenache,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2006,750
14453,160402,"Domaine Bosquet des Papes, Cuvee Tradition Chateauneuf du Pape ",Domaine Bosquet Des Papes,France,Rhone,Grenache,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,1995,750
14464,160431,"In Situ, Vineyard Selection Carmenere",In Situ,Chile,Aconcagua,Carmenere,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2013,750
14469,160446,Valentini Cerasuolo d'Abruzzo,Valentini,Italy,Abruzzo,Montepulciano,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2014,750
14470,160448,Castello di Verduno Rabaja Barbaresco Riserva,Castello di Verduno,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2009,750
14472,160452,Luigi Pira Langhe Nebbiolo,Luigi Pira,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN4,0,2012,750
14473,160455,Luigi Pira Barolo Vignarionda,Luigi Pira,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2010,750
14474,160458,Giacomo Marengo Barolo Cerequio,Giacomo Marengo,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN5,430000,2006,750
14479,160476,"Casa Castillo, Las Gravas ",Casa Castillo,Spain,Jumilla,Monastrell,Red,Table,15~16,16~18,SWEET1,ACIDITY3,BODY5,TANNIN5,200000,2013,750
14480,160477,"Casa Castillo, Pie Franco ",Casa Castillo,Spain,Jumilla,Monastrell,Red,Table,15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,0,2011,750
14490,160491,Carta Vieja Carmenere,Carta Vieja,Chile,Maule Valley,Carmenere,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN2,0,2014,750
14493,160494,"Castello di Neive, Barbera d'Alba Santo Stepano",Castello di Neive,Italy,Piemonte,Barbera,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN2,0,2015,750
14508,160512,"Giovanni Rosso, Barolo La Serra",Giovanni Rosso Di Davide Rosso,Italy,Piemonte,Nebbiolo,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN5,0,2014,750
14515,160523,Casa Silva Gran Terroir Carmenere,Casa Silva,Chile,Rapel Valley,Carmenere,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2010,750
14517,160526,Alada Reserva Carmenere,Casas del Bosque,Chile,Rapel Valley,Carmenere,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2012,750
14519,160528,Kenwood Yulupa Old Vine Zinfandel,Kenwood,USA,California,Zinfandel,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2008,750
14523,160533,Giacomo Fenocchio Langhe Nebbiolo,Giacomo Fenocchio,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2013,750
14525,160537,"Dona Paula, Estate Malbec",Dona Paula Estate,Argentina,Mendoza,Malbec,Red,Table,13~14,16~18,SWEET1,ACIDITY5,BODY5,TANNIN5,0,2011,750
14531,160543,Bodegas Lan D 12,Bodegas Lan,Spain,Rioja,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2010,750
14534,160546,"Antigal, Uno Malbec",Antigal Winery,Argentina,Mendoza,Malbec,Red,Table,13~14,15~17,SWEET1,ACIDITY1,BODY4,TANNIN4,0,2015,750
14535,160547,"Antigal, Estimulo Malbec",Antigal Winery,Argentina,Mendoza,Malbec,Red,Table,13~14,16~18,SWEET1,ACIDITY2,BODY3,TANNIN3,0,2017,750
14544,160558,Sergio Grimaldi Barbera d'Asti,Sergio Grimaldi,Italy,Piemonte,Barbera,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY2,TANNIN2,0,2010,750
14552,160568,Castillo Ennego Tempranillo,Bodegas Agronavarra SL,Spain,Navarra,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2013,750
14557,160576,Stargroves Petite Syrah,Vintage Wine Estates,USA,California,Petite Sirah,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2010,750
14577,160600,Mas Lumen Prelude,Mas Lumen,France,Southern France,Grenache,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2004,750
14598,160626,Santa Ema Barrel Reserve Carmenere,Santa Ema,Chile,Rapel Valley,Carmenere,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2012,750
14599,160627,"Rivera, Puer Apuliae",Rivera,Italy,Puglia,Nero di Troia,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2015,750
14601,160629,"Rivera, Primitivo",Rivera,Italy,Puglia,Primitivo,Red,Table,13~14,11~16,SWEET1,ACIDITY3,BODY4,TANNIN4,40000,2019,750
14607,160638,"FontanaFredda, Briccotondo Barbera ",Fontanafredda,Italy,Piemonte,Barbera,Red,Table,12.5~13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2014,750
14616,160657,"Armoiries, Cote du Rhone  Vieilles Vignes",Reserve des Armoiries,France,Rhone,Grenache,Red,Table,14,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2016,750
14617,160659,"Armoiries, Chateauneuf du Pape Prestige",Reserve des Armoiries,France,Rhone,Grenache,Red,Table,14,15~17,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2010,750
14618,160661,Charles Joguet Cuvee Terroir,Charles Joguet,France,Loire,Cabernet Franc,Red,Table,12,15~17,SWEET1,ACIDITY4,BODY4,TANNIN3,0,2016,750
14619,160663,Languedoc Rouge,Hecht  Bannier,France,Southern France,Carignan,Red,Table,14,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2017,750
14622,160666,Cantina La Torre Castel Rocchero Barolo,Cantina La Torre Castel Rocchero,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2008,750
14623,160673,Finca De Los Arandinos El Conjuro,Finca de Los Arandinos,Spain,Rioja,Grenache,Red,Table,14,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2015,750
14669,160744,Tesco Valle De Colchagua Carmenere,Tesco Group Tesco Simply Wine,Chile,Rapel Valley,Carmenere,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2013,750
14670,160745,Vina Maipo Carmenere,Vina Maipo,Chile,,Carmenere,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2012,750
14677,160752,"Fontanafredda, Ebbio Langhe Nebbiolo",Fontanafredda,Italy,Piemonte,Nebbiolo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2016,750
14696,160771,Protos Reserva,Bodega Protos,Spain,Ribera del Duero,Tempranillo,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2010,750
14697,160772,Monterio Tempranillo,Bodegas Victorianas,Spain,La Mancha,Tempranillo,Red,Table,13.08,12~15,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2013,750
14698,160773,Santana Tempranillo,Bodegas Victorianas,Spain,,Tempranillo,Red,Table,13.01,12~15,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2013,750
14705,160781,"Pertinace, Langhe Nebbiolo",Cantina Vignaioli Elvio Pertinace,Italy,Piemonte,Nebbiolo,Red,Table,14,15~17,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2012,750
14710,160786,Flaviata Gran Reserva Carmenere,Massenez Family,Chile,Rapel Valley,Carmenere,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2013,750
14718,160796,Vina Maquis Maquis Lien,Vina Maquis,Chile,Rapel Valley,Cabernet Franc,Red,Table,13~14,14~16,SWEET1,ACIDITY4,BODY5,TANNIN4,110000,2015,750
14724,160806," Casa Rojo, Alexander VS The Ham Factory",Casa Rojo,Spain,Ribera del Duero,Tempranillo,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,150000,2016,750
14727,160809,"Casa Rojo, Machoman",Casa Rojo,Spain,Jumilla,Monastrell,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,82000,2018,750
14728,160810,"Casa Rojo, Maquinon",Casa Rojo,Spain,Catalunya,Garnacha,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,65000,2017,750
14729,160811," Casa Rojo, Invisible Man",Casa Rojo,Spain,Rioja,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,70000,2016,750
14731,160813,Hacienda Albae Seleccion,Bodegas Hacienda Albae,Spain,La Mancha,Tempranillo,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,75000,2007,750
14732,160814,El Buscador,Finca De La Rica,Spain,Rioja,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,50000,2012,750
14733,160815,El Guia,Finca De La Rica,Spain,Rioja,Tempranillo,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,40000,2014,750
14734,160816,Horizonte,Exopto,Spain,Rioja,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,75000,2013,750
14735,160817,Bozeto,Exopto,Spain,Rioja,Garnacha,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,55000,2014,750
14736,160818,Irrepetible,Altolandon,Spain,La Mancha,Malbec,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,55000,2013,750
14740,160822,El Circo Tempranillo,Grandes Vinos Y Vinedos,Spain,Carinena,Tempranillo,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,25000,2014,750
14744,160829,Michael David  Inkblot Cabernet Franc,Michael David Winery,USA,California,Cabernet Franc,Red,Table,14.9,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2013,750
14745,160830,Michael David Earthquake Zinfandel,Michael David Winery,USA,California,Zinfandel,Red,Table,15.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2013,750
14750,160835,"Thummerer, Cabernet Franc Selection ",Thummerer,Hungary,The Northeast,Cabernet Franc,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,75000,2007,750
14754,160842,Finca Lomilla Garnacha,Bodegas Fernando Castro,Spain,La Mancha,Garnacha,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2013,750
14755,160843,Raices Gran Reserva,Bodegas Fernando Castro,Spain,La Mancha,Tempranillo,Red,Table,13,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,0,2011,750
14756,160844,Raices Reserva,Bodegas Fernando Castro,Spain,La Mancha,Tempranillo,Red,Table,13,15~17,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2011,750
14765,160855,Licenciado Rioja Reserva,Burgo viejo,Spain,Rioja,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,80000,2009,750
14766,160856,Peseverance Rioja Crianza,Burgo viejo,Spain,Rioja,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,75000,2012,750
14798,160904,"Bodegas Pinord, Santa Clos de Torribas Crianza",Bodegas Pinord,Spain,Penedes,Tempranillo,Red,Table,12~13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,42000,2017,750
14804,160913,"Bodegas Isidro Milagro Torre de Rejas, Tempranillo Crianza",Bodegas Isidro Milagro,Spain,La Mancha,Tempranillo,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,30000,2015,750
14805,160914,"Bodegas Isidro Milagro, Torre de Rejas Tempranillo Reserva ",Bodegas Isidro Milagro,Spain,La Mancha,Tempranillo,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,40000,2014,750
14807,160917,"Cannonball, Angels & Cowboys ",Cannonball Wines,USA,California,Zinfandel,Red,Table,14.8,16~18,SWEET2,ACIDITY2,BODY5,TANNIN4,180000,2016,750
14814,160924,"Marques de Riscal, Finca Torrea",Marques de Riscal,Spain,Rioja,Tempranillo,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,183000,2012,750
14833,160947,"Realce, Tinto Tempranillo",Bodega Union Campesina IniestenseUCI,Spain,Manchuela,Tempranillo,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,24000,2014,750
14834,160948,"Realce, Crianza",Bodega Union Campesina IniestenseUCI,Spain,Manchuela,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2012,750
14835,160949,"Mirabueno, Tinto Tempranillo",Bodega Union Campesina IniestenseUCI,Spain,Manchuela,Tempranillo,Red,Table,13.5,9~11,SWEET1,ACIDITY3,BODY3,TANNIN3,21000,2014,750
14837,160951,"Senorio de Iniesta, Tempranillo",Bodega Union Campesina IniestenseUCI,Spain,Manchuela,Tempranillo,Red,Table,13.5,13~16,SWEET1,ACIDITY3,BODY3,TANNIN3,21000,2017,750
14839,160953,"Bodegas Castano, Hecula Monastrell",Bodegas Castano,Spain,Yecla,Monastrell,Red,Table,14~15,16~18,SWEET2,ACIDITY3,BODY4,TANNIN4,57500,2016,750
14840,160954,"Bodegas Castano, Solanera",Bodegas Castano,Spain,Yecla,Monastrell,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,54000,2018,750
14841,160955,Castano Coleccion,Bodegas Castano,Spain,Yecla,Monastrell,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,62000,2013,750
14842,160956,Casa Cisca Bodegas Castano,Bodegas Castano,Spain,Yecla,Monastrell,Red,Table,15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,180000,2014,750
14845,160959,"Contri Spumanti, Primitivo Di Manduria Reserva",Contri Spumanti,Italy,Puglia,Primitivo,Red,Table,15,16~18,SWEET2,ACIDITY2,BODY5,TANNIN3,150000,2010,750
14846,160960,"Contri Spumanti, Appassimento  Segreto Rosso",Contri Spumanti,Italy,Puglia,Negroamaro,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,95000,2013,750
14853,160968,Chase Cellars Zinfandel Hayne Vineyard,Hayne Vineyard,USA,California,Zinfandel,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,120000,2008,750
14854,160969,"Morande, Edicion Limitada Black",Vina Morande,Chile,Maule Valley,Grenache,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN3,100000,2012,750
14856,160971,"Cantine Povero, Piemonte Barbera",Cantine Povero,Italy,Piemonte,Barbera,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN2,54000,2017,750
14857,160972,"ZORZAL, EGGO",Zorzal,Argentina,Mendoza,Malbec,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,100000,2016,750
14864,160979,"Rivetto, Barolo del comune di Serralunga d'Alba",Rivetto,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,180000,2015,750
14865,160980,"Rivetto, Barolo 'Leon' Riserva",Rivetto,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN5,300000,2013,750
14866,160981,"Rivetto, Barbaresco 'Ce Vanin'",Rivetto,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,130000,2012,750
14873,160988,"Tabali, Reserva Especial Cabernet Franc",Vina Tabali,Chile,Coquimbo,Cabernet Franc,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,62000,2016,750
14879,160994,Boneshaker Old Vine Zinfandel,Hahn Family Wines,USA,California,Zinfandel,Red,Table,15~16,16~18,SWEET2,ACIDITY2,BODY5,TANNIN3,84000,2016,750
14880,160995,Domenico Clerico Barolo,Domenico Clerico,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN5,250000,2015,750
14886,161001,Finest Vina del Cura Gran Reserva,Tesco Finest,Spain,Rioja,Tempranillo,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,49000,2009,750
14887,161002,Finest Vina del Cura Reserva,Tesco Finest,Spain,Rioja,Tempranillo,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,34000,2011,750
14898,161015,St' Augustine Kape Blend,Douglas Green Wines,the Republic of South Africa,Western Cape,Pinotage,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,0,0,0
14899,161016,"Kanonkop, Kadette Cape Blend",Kanonkop,the Republic of South Africa,Coastal Region,Pinotage,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,83000,2018,750
14905,161022,Motepalacio M Red,Bodegas Lopez Morenas SL,Spain,,Tempranillo,Red,Table,11,16~18,SWEET2,ACIDITY3,BODY3,TANNIN2,11000,0,750
14919,161036,"Vina Terrapura, Carmenere",Vina Terrapura,Chile,Rapel Valley,Carmenere,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2018,750
14923,161040,"Vina Terrapura, Single Vineyard Carmenere",Vina Terrapura,Chile,Rapel Valley,Carmenere,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2014,750
14929,161046,"Domaine Santa Duc, Vaqueras",Domaine Santa Duc,France,Rhone,Grenache,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,110000,2016,750
14930,161047,"Domaine Santa Duc, Chateauneuf du Pape  Habemus papam",Domaine Santa Duc,France,Rhone,Grenache,Red,Table,15.5,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2015,750
14931,161048,"Domaine Santa Duc, Gigondas Les Garancieres",Domaine Santa Duc,France,Rhone,Grenache,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,110000,2016,750
14934,161051,Camas Malbec,Cave Anne de Joyeuse,France,Southern France,Malbec,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,36000,2017,750
14961,161079,Corazon Loco Red,Bodega Iniesta,Spain,Manchuela,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2013,750
14963,161081,Corazon Loco Nature,Bodega Iniesta,Spain,Manchuela,Tempranillo,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2012,750
14991,161118,Mauro Molino Langhe Nebbiolo,Mauro Molino,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,59000,2017,750
14993,161120,Mauro Molino Barolo Gallinotto,Mauro Molino,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,150000,2014,750
14994,161121,Mauro Molino Barolo Conca,Mauro Molino,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN5,240000,2014,750
15014,161142,Gaudiana Tinto,Bodegas Pinord,Spain,Penedes,Tempranillo,Red,Table,12,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,32000,0,750
15021,161150,Chateau Remouly,Les Domaines Auriol,France,Southern France,Carignan,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,72000,2014,750
15022,161151,Claude Vialade Premium Vieilles Vignes,Les Domaines Auriol,France,Southern France,Carignan,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,67000,2014,750
15023,161152,Domaine La Capelle,Les Domaines Auriol,France,Southern France,Carignan,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,67000,2013,750
15027,161156,Cotes du Rhone Reserve Grand Veneur Rouge,Alain Jaume  Fils,France,Rhone,Grenache,Red,Table,14~15,17,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2013,750
15035,161165,Ridge Vineyards East Bench Zinfandel,Ridge Vineyards,USA,California,Zinfandel,Red,Table,,,SWEET2,ACIDITY2,BODY5,TANNIN3,0,2014,750
15038,161168,Les Escures,Mas del Perie,France,Southwest France,Malbec,Red,Table,13.5,17~19,SWEET1,ACIDITY3,BODY5,TANNIN4,55000,2017,750
15039,161169,Les Acacias,Mas del Perie,France,Southwest France,Malbec,Red,Table,14,17~19,SWEET1,ACIDITY3,BODY5,TANNIN5,0,2012,750
15040,161170,Vinsobres Cuvee Saint Pierre,Domaine Saint Vincent,France,Rhone,Grenache,Red,Table,14,17~19,SWEET1,ACIDITY3,BODY4,TANNIN4,90000,2014,750
15042,161172,Virgile Rouge,Domaine Virgile Joly,France,Southern France,Grenache,Red,Table,15,17~19,SWEET1,ACIDITY3,BODY5,TANNIN3,0,2009,750
15047,161177,"Odfjell, Armador Carmenere",Odfjell Vineyards,Chile,Maipo Valley,Carmenere,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,53000,2014,750
15049,161179,Dilettante Bourgueil,Catherine  Pierre Breton,France,Loire,Cabernet Franc,Red,Table,12,14~16,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2014,750
15050,161180,Trinch Bourgueil,Catherine  Pierre Breton,France,Loire,Cabernet Franc,Red,Table,12.5,15~17,SWEET1,ACIDITY3,BODY3,TANNIN2,0,2014,750
15052,161182,Nuits D?셢vresse Bourgueil,Catherine  Pierre Breton,France,Loire,Cabernet Franc,Red,Table,12.5,15~17,SWEET1,ACIDITY4,BODY4,TANNIN3,0,2013,750
15057,161188,Le Bout de Monde Avec Le Temps,Le Bout de Monde,France,Southern France,Carignan,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN5,0,2013,750
15058,161189,Le Bout de Monde Hop'la,Le Bout de Monde,France,Southern France,Grenache,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2013,750
15066,161197,Natura Carmenere Reserva,Vinedos Emiliana,Chile,Rapel Valley,Carmenere,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,0,0
15074,161209,"Montgras, Estate Carmenere",Vina Montgras,Chile,Central Valley,Carmenere,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2016,750
15080,161215,"Montgras, Antu Carmenere",Vina Montgras,Chile,Rapel Valley,Carmenere,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2015,750
15082,161217,BearFlag Smoth Red,Gallo Family Vineyard  EJ Gallo Winery,USA,California,Tempranillo,Red,"Table, Dessert",12,12~14,SWEET4,ACIDITY2,BODY3,TANNIN3,12900,2014,750
15083,161218,BearFlag Dark Red,Gallo Family Vineyard  EJ Gallo Winery,USA,California,Petite Sirah,Red,Table,12,15~17,SWEET2,ACIDITY2,BODY3,TANNIN2,12900,2014,750
15099,161238,Caballo Loco Grand Cru Apalta,Valdivieso,Chile,Rapel Valley,Carmenere,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,150000,2015,750
15102,161241,Caballo Loco Grand Cru Sagrada Familia,Valdivieso,Chile,Curico Valley,Malbec,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,150000,2013,750
15103,161242,Callaway Zinfandel,Callaway  Vineyard  Winery,USA,California,Zinfandel,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,50000,2012,750
15105,161244,Callaway Hybrid Red,Callaway  Vineyard  Winery,USA,California,Zinfandel,Red,Table,14.3,16~18,SWEET1,ACIDITY3,BODY5,TANNIN3,60000,2013,750
15108,161247,Baltasar Garnacha,Bodegas San Alejandro,Spain,Calatayud,Garnacha,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,40000,2017,750
15109,161248,"Baltasar, Garnacha Heroe",Bodegas San Alejandro,Spain,Calatayud,Garnacha,Red,Table,15,17~19,SWEET1,ACIDITY3,BODY4,TANNIN3,50000,2014,750
15112,161251,Vecchia Torre Salice Salentino Reserva,Cantina Vecchia Torre,Italy,Puglia,Negroamaro,Red,Table,13.5,16~18,SWEET3,ACIDITY3,BODY4,TANNIN4,70000,2012,750
15113,161252,"Vecchia Torre, Salice Salentino Rosso",Cantina Vecchia Torre,Italy,Puglia,Negroamaro,Red,Table,13.5,18~20,SWEET1,ACIDITY3,BODY3,TANNIN3,40000,2014,750
15126,161266,Dedicado,Finca Flichman,Argentina,Mendoza,Malbec,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN5,160000,2014,750
15129,161269,Paisaje de Tupungato,Finca Flichman,Argentina,Mendoza,Malbec,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN5,85000,2014,750
15134,161274,Zestos Old Vine Garnacha,CVA,Spain,,Garnacha,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,40000,2014,750
